gene,log2FoldChange,padj,direction,diagnosis
ADGRG1,-1.7953233717846009,6.97345041212778e-08,up_in_healthy,Ulcerative_colitis
ADGRG2,1.1816449449875113,0.0262420421819644,up_in_disease,Ulcerative_colitis
ADGRG3,1.4956940513977983,6.084419830661531e-05,up_in_disease,Ulcerative_colitis
ADGRG5,-0.9397469436857492,0.002673820501139,up_in_healthy,Ulcerative_colitis
ADGRG6,-1.0755918238203583,0.0133708096497791,up_in_healthy,Ulcerative_colitis
ADGRL1,-0.7653137372414631,0.0003513450043563,up_in_healthy,Ulcerative_colitis
ADIPOR1,1.0500901509091505,0.0041506483234146,up_in_disease,Ulcerative_colitis
ADIRF,-2.120144564355887,0.0162299739189411,up_in_healthy,Ulcerative_colitis
ADM,1.406632824797058,0.0011251669429895,up_in_disease,Ulcerative_colitis
ADRB2,-0.6549317495800996,0.0009245214775986,up_in_healthy,Ulcerative_colitis
AGAP1,-1.7118966170296177,6.190140362345615e-08,up_in_healthy,Ulcerative_colitis
AGAP5,-0.6065391267336838,0.0180620672586777,up_in_healthy,Ulcerative_colitis
AGAP6,-0.6033878176223039,0.0041013259054088,up_in_healthy,Ulcerative_colitis
AGAP9,-1.2748147588608156,3.580084909565005e-05,up_in_healthy,Ulcerative_colitis
AGFG1,1.2879200383392684,1.2088051423646032e-05,up_in_disease,Ulcerative_colitis
AGO4,0.8555458818837693,9.628314631038523e-05,up_in_disease,Ulcerative_colitis
AGPAT9,1.182389634845924,4.7714102028663984e-05,up_in_disease,Ulcerative_colitis
AGTPBP1,1.014537418869493,6.0138145937382776e-05,up_in_disease,Ulcerative_colitis
AGTRAP,0.656912235277091,0.0019340780170004,up_in_disease,Ulcerative_colitis
AHDC1,-0.755539131066531,0.0024682820709258,up_in_healthy,Ulcerative_colitis
AHR,0.8376231546679938,0.0195521976612583,up_in_disease,Ulcerative_colitis
AHSP,2.13098519184578,0.00213505282826,up_in_disease,Ulcerative_colitis
AIG1,0.8375325081594147,9.277900498955658e-05,up_in_disease,Ulcerative_colitis
AIM2,1.4585432836658951,0.0010107751402758,up_in_disease,Ulcerative_colitis
AK4,0.9683089134910484,0.0029912984223725,up_in_disease,Ulcerative_colitis
AKAP5,-0.8914152572988292,0.0027267876502964,up_in_healthy,Ulcerative_colitis
AKIRIN2,0.7420352070370133,0.0001070615098056,up_in_disease,Ulcerative_colitis
AKR1C3,-1.1269069196550343,0.0001353936480919,up_in_healthy,Ulcerative_colitis
AL109927.1,-1.6654589783062437,0.0315708531963373,up_in_healthy,Ulcerative_colitis
ALAS2,2.378083646537349,0.00028520763721,up_in_disease,Ulcerative_colitis
ALDH16A1,-0.6227695000266784,0.0075891786416238,up_in_healthy,Ulcerative_colitis
ALDH7A1,-0.9153709261569812,0.0021126412214175,up_in_healthy,Ulcerative_colitis
ALMS1,-0.691455912315821,0.0124644461892992,up_in_healthy,Ulcerative_colitis
ALOX12,0.7825990339133515,0.0086320007516998,up_in_disease,Ulcerative_colitis
ALOX12B,-1.549677838813,0.0369598864287543,up_in_healthy,Ulcerative_colitis
ALOX15B,1.6304753574667132,0.0049554072358193,up_in_disease,Ulcerative_colitis
ALOX5,1.1839645566735597,8.438626338344965e-05,up_in_disease,Ulcerative_colitis
ALOX5AP,1.6609695008464378,1.2181782292279449e-05,up_in_disease,Ulcerative_colitis
ALPK1,0.6325685613052883,0.009858846479941,up_in_disease,Ulcerative_colitis
ALPL,2.158080046238215,3.192409009542428e-05,up_in_disease,Ulcerative_colitis
AMICA1,0.7221510997721668,0.0027442432531276,up_in_disease,Ulcerative_colitis
AMN1,0.7972720150356162,8.874078857070093e-05,up_in_disease,Ulcerative_colitis
AMOT,-0.6869533169418899,0.0005671537204729,up_in_healthy,Ulcerative_colitis
AMPD3,0.6124699949972697,0.0016690460923824,up_in_disease,Ulcerative_colitis
AMPH,1.2734333412373071,0.0465197023627767,up_in_disease,Ulcerative_colitis
AMT,-0.7382727273751806,0.0014717644962465,up_in_healthy,Ulcerative_colitis
ANG,0.8287054914829083,0.0077603562953863,up_in_disease,Ulcerative_colitis
ANGPTL6,-0.9697204641912645,1.013640264769212e-05,up_in_healthy,Ulcerative_colitis
ANK1,0.921928883541003,0.0157356576358521,up_in_disease,Ulcerative_colitis
ANKRD22,3.0232386840378256,1.4392182548876398e-06,up_in_disease,Ulcerative_colitis
ANKRD24,-0.7825320360199307,0.0043418912643392,up_in_healthy,Ulcerative_colitis
ANKRD32,0.5969431015276088,0.0008351560682155,up_in_disease,Ulcerative_colitis
ANKRD33B,0.7894181749994125,0.0001907465658436,up_in_disease,Ulcerative_colitis
ANKRD34A,-0.6807380868815248,0.0062564926864205,up_in_healthy,Ulcerative_colitis
ANKRD34B,1.872749996365408,0.0015591888107455,up_in_disease,Ulcerative_colitis
ANKRD35,1.1167411618231944,0.0143845296749226,up_in_disease,Ulcerative_colitis
ANKRD36,-0.90489905091859,0.000838778924463,up_in_healthy,Ulcerative_colitis
ANKRD50,0.696436558015929,0.0013589063528302,up_in_disease,Ulcerative_colitis
ANKRD55,1.4019159568515205,0.0019694022080186,up_in_disease,Ulcerative_colitis
ANKRD9,1.569343924065365,3.409382893006351e-05,up_in_disease,Ulcerative_colitis
ANKS3,-0.6800970392054242,0.0267619962780222,up_in_healthy,Ulcerative_colitis
ANKS6,-0.6173969431387017,0.0092504246049441,up_in_healthy,Ulcerative_colitis
ANLN,1.2866416196350796,0.0108896776295557,up_in_disease,Ulcerative_colitis
ANO10,1.1457079806072463,0.0001574950783699,up_in_disease,Ulcerative_colitis
ANO5,1.232992133912642,0.0008585123163192,up_in_disease,Ulcerative_colitis
ANO9,-0.9635443185070948,0.023596784962914,up_in_healthy,Ulcerative_colitis
ANP32A,0.6956948225985594,8.811304628766018e-05,up_in_disease,Ulcerative_colitis
ANPEP,1.0630878688369172,0.0012641521837022,up_in_disease,Ulcerative_colitis
ANXA1,0.5948386251198071,0.0196660666327138,up_in_disease,Ulcerative_colitis
ANXA3,3.063996362760048,7.240657946433693e-07,up_in_disease,Ulcerative_colitis
ANXA8L1,2.755727626161382,0.0292858898071106,up_in_disease,Ulcerative_colitis
AOC1,1.7809422067005494,0.0297419517017193,up_in_disease,Ulcerative_colitis
AP000295.9,1.5584350267268374,0.0100968099112127,up_in_disease,Ulcerative_colitis
AP3B2,2.9454945619129265,3.005235490426966e-05,up_in_disease,Ulcerative_colitis
AP3S1,0.844585399262065,0.0038523910311055,up_in_disease,Ulcerative_colitis
AP5B1,0.8270558599521314,0.0031220373127555,up_in_disease,Ulcerative_colitis
APAF1,0.7480732858842599,9.972710267820404e-05,up_in_disease,Ulcerative_colitis
APBB1IP,0.7868037001511963,0.0001947825558226,up_in_disease,Ulcerative_colitis
APBB2,1.066131496926687,0.001732664351039,up_in_disease,Ulcerative_colitis
APH1B,0.6618052770169935,6.407958270282954e-05,up_in_disease,Ulcerative_colitis
APLP2,0.609141700828075,0.0004234408638513,up_in_disease,Ulcerative_colitis
APMAP,1.231384378021322,0.0002056381083688,up_in_disease,Ulcerative_colitis
APOBEC3D,-0.7147199861757262,6.232769367834554e-06,up_in_healthy,Ulcerative_colitis
AQP9,1.3918858502607478,9.061606069026492e-05,up_in_disease,Ulcerative_colitis
AR,-0.765394969266952,0.0032408163934735,up_in_healthy,Ulcerative_colitis
ARG1,4.060115944831807,9.47920836615756e-07,up_in_disease,Ulcerative_colitis
ARHGAP11A,0.6419608100819066,0.0068690771908876,up_in_disease,Ulcerative_colitis
ARHGAP18,0.729139478657166,0.0002587484929893,up_in_disease,Ulcerative_colitis
ARHGAP19,0.7240683666312469,0.0158160056107124,up_in_disease,Ulcerative_colitis
ARHGAP20,-1.0257936548783433,0.0258167830664138,up_in_healthy,Ulcerative_colitis
ARHGAP24,0.8799024877743647,0.0002587484929893,up_in_disease,Ulcerative_colitis
ARHGAP26,0.5809757631332797,0.0094164334827332,up_in_disease,Ulcerative_colitis
ARHGAP29,1.2571887715760062,0.0028821430615545,up_in_disease,Ulcerative_colitis
ARHGAP6,0.7376756519390383,0.0052334239583878,up_in_disease,Ulcerative_colitis
ARHGEF17,1.449298136774127,0.0044152232034552,up_in_disease,Ulcerative_colitis
ARHGEF25,-1.573841203942267,0.0008544785281675,up_in_healthy,Ulcerative_colitis
ARHGEF28,-2.2238501966143502,0.0002234487450875,up_in_healthy,Ulcerative_colitis
ARHGEF33,-1.5039446026300127,0.0397963347574548,up_in_healthy,Ulcerative_colitis
ARHGEF37,1.5470224870968825,0.0012355610072215,up_in_disease,Ulcerative_colitis
ARHGEF4,-1.357939927302661,0.0028191806086106,up_in_healthy,Ulcerative_colitis
ARHGEF9,-0.7077290297520075,0.0001590112019806,up_in_healthy,Ulcerative_colitis
ARID3A,0.8364877278024884,0.0001851207347839,up_in_disease,Ulcerative_colitis
ARID4B,0.6310834531476649,0.0001438738421797,up_in_disease,Ulcerative_colitis
ARL11,0.8241802192906901,0.0001987259664899,up_in_disease,Ulcerative_colitis
ARL15,0.5822389629471211,0.0008673048978694,up_in_disease,Ulcerative_colitis
ARL4A,0.5857671364806499,0.0238849666866199,up_in_disease,Ulcerative_colitis
ARL4C,-0.7292366550394713,0.0008452283515118,up_in_healthy,Ulcerative_colitis
ARL8A,0.7271699370660015,0.0006860616386156,up_in_disease,Ulcerative_colitis
ARL8B,0.681806253921511,1.936050096591191e-05,up_in_disease,Ulcerative_colitis
ARMC5,-0.7487753400085265,9.44169942993e-06,up_in_healthy,Ulcerative_colitis
ARMT1,0.6598610312082256,4.736362103895723e-06,up_in_disease,Ulcerative_colitis
ARNTL2,1.4804416602256882,8.166650103792537e-05,up_in_disease,Ulcerative_colitis
ARPC3,0.6864961154231424,0.0003577173671079,up_in_disease,Ulcerative_colitis
ARPC5,0.7886763024482494,0.0001005325899151,up_in_disease,Ulcerative_colitis
ARRB2,0.7609258518620178,0.0015447505803729,up_in_disease,Ulcerative_colitis
ARVCF,-1.478453221643996,0.0002345754473875,up_in_healthy,Ulcerative_colitis
ASAH1,0.6553486411342079,0.0012485086504617,up_in_disease,Ulcerative_colitis
ASAP1,1.1740475836159971,6.232769367834554e-06,up_in_disease,Ulcerative_colitis
ASCL2,-0.679261748430996,0.0004103607200698,up_in_healthy,Ulcerative_colitis
ASGR2,0.9502684709561268,0.0120684319793679,up_in_disease,Ulcerative_colitis
ASPH,1.6105358175091669,2.9441686077902198e-05,up_in_disease,Ulcerative_colitis
ASPM,1.0419381234364933,0.0151425519670262,up_in_disease,Ulcerative_colitis
ATAD3C,-0.9404451199903184,0.0082997520159225,up_in_healthy,Ulcerative_colitis
ATAT1,-0.6872775863962801,0.0005578575454327,up_in_healthy,Ulcerative_colitis
ATF6,0.6623267958609333,0.0004298014190338,up_in_disease,Ulcerative_colitis
ATG3,0.6646247790647958,0.0012433508997027,up_in_disease,Ulcerative_colitis
ATP10A,-0.6036251516948179,0.0070827951802299,up_in_healthy,Ulcerative_colitis
ATP11A,0.7779181767846405,0.0005109816906007,up_in_disease,Ulcerative_colitis
ATP11B,1.1469164354340224,1.3858089173108276e-05,up_in_disease,Ulcerative_colitis
ATP13A3,0.8051003419227332,9.414782126546444e-05,up_in_disease,Ulcerative_colitis
ATP1B2,1.0110049131870975,0.0165430306507192,up_in_disease,Ulcerative_colitis
ATP2C2,3.3801575408261075,1.770620928259941e-06,up_in_disease,Ulcerative_colitis
ATP5E,0.6377438929127435,0.0019225214779079,up_in_disease,Ulcerative_colitis
ATP6V0D1,0.7647717854227386,0.0005440635234854,up_in_disease,Ulcerative_colitis
ATP6V1A,0.8343091617207542,4.644628301829049e-06,up_in_disease,Ulcerative_colitis
ATP6V1B2,0.6299706091113951,0.0009097727547057,up_in_disease,Ulcerative_colitis
ATP6V1C1,1.1390106137749831,2.7760247976611737e-05,up_in_disease,Ulcerative_colitis
ATP6V1C2,-0.697915827470217,0.0328670385083552,up_in_healthy,Ulcerative_colitis
ATP6V1G2,-0.6091745491023501,0.0353674687419844,up_in_healthy,Ulcerative_colitis
ATP7B,0.7315146805296341,0.0211750260563321,up_in_disease,Ulcerative_colitis
ATP8B4,1.005963553334243,0.0245195076522401,up_in_disease,Ulcerative_colitis
ATP9A,2.4755069561912038,2.405392911133898e-05,up_in_disease,Ulcerative_colitis
ATXN1,0.850708051694466,6.17970153849771e-05,up_in_disease,Ulcerative_colitis
ATXN7L2,-0.73707063769508,0.019058854258765,up_in_healthy,Ulcerative_colitis
AURKA,0.7309701591875409,0.0046304005955956,up_in_disease,Ulcerative_colitis
AURKB,0.9259193040324244,0.0148774917444115,up_in_disease,Ulcerative_colitis
AUTS2,-1.4284996016601117,3.5160818584627257e-07,up_in_healthy,Ulcerative_colitis
AVPI1,-0.6698341129013881,0.0102583561189592,up_in_healthy,Ulcerative_colitis
AVPR1A,0.947834839328598,0.0070832114731481,up_in_disease,Ulcerative_colitis
AVPR2,-1.0653540338170964,0.038309154205297,up_in_healthy,Ulcerative_colitis
AXL,-1.2279626130967165,0.0106047374277077,up_in_healthy,Ulcerative_colitis
AZI2,0.6449164211841771,0.0013232746323245,up_in_disease,Ulcerative_colitis
AZIN1,0.6977465985922047,8.431032564535935e-06,up_in_disease,Ulcerative_colitis
AZIN2,-1.1458495245961198,0.0134093030880646,up_in_healthy,Ulcerative_colitis
AZU1,1.300110123456217,0.0412665076291526,up_in_disease,Ulcerative_colitis
B2M,1.228906828500088,1.7519397267384427e-05,up_in_disease,Ulcerative_colitis
B3GAT1,-2.041393305283448,5.237900616503116e-06,up_in_healthy,Ulcerative_colitis
B3GNT2,0.9774579917357564,4.259584092807385e-07,up_in_disease,Ulcerative_colitis
B3GNT5,1.2996005120201757,4.130312818766738e-05,up_in_disease,Ulcerative_colitis
B3GNT7,-1.319946586991267,1.080719590721513e-06,up_in_healthy,Ulcerative_colitis
B3GNT8,0.936405720973281,0.0025607113144331,up_in_disease,Ulcerative_colitis
B4GALT5,1.2989883051187243,0.0005229960890914,up_in_disease,Ulcerative_colitis
BAALC,-1.2061557654619712,0.0177075997151191,up_in_healthy,Ulcerative_colitis
BACH1,0.8303603788354755,0.0001146867116503,up_in_disease,Ulcerative_colitis
BAIAP2,-0.6567728928680946,0.0002947164815658,up_in_healthy,Ulcerative_colitis
BAMBI,1.2522878108186013,0.0099029021764947,up_in_disease,Ulcerative_colitis
BASP1,1.5253644734136016,0.0001178109444984,up_in_disease,Ulcerative_colitis
BATF3,-0.8159766356970638,0.0339852838493331,up_in_healthy,Ulcerative_colitis
BAZ1A,0.9495486617113268,0.0002060345742702,up_in_disease,Ulcerative_colitis
BAZ2B,0.6024095336390209,0.0063901081485744,up_in_disease,Ulcerative_colitis
BBIP1,0.6149512623208073,0.0055361353337683,up_in_disease,Ulcerative_colitis
BCAM,1.9638803318250413,0.0049392575668562,up_in_disease,Ulcerative_colitis
BCAS4,-0.581092325174863,0.0103197229722278,up_in_healthy,Ulcerative_colitis
BCAT1,1.3920252786740763,0.0036238957596905,up_in_disease,Ulcerative_colitis
BCL2A1,1.3729929522755897,0.0006718961155724,up_in_disease,Ulcerative_colitis
BCL2L1,1.037469430927431,0.0115267271162459,up_in_disease,Ulcerative_colitis
BCL3,0.7628521123184464,0.0076249840287298,up_in_disease,Ulcerative_colitis
BCL6,1.026828862616827,0.0029050241723785,up_in_disease,Ulcerative_colitis
BCL9L,-0.8817226755588387,0.000755941362329,up_in_healthy,Ulcerative_colitis
BEND2,0.9648864536964712,0.0006764840471103,up_in_disease,Ulcerative_colitis
BEND7,1.7578101044425185,0.000355708314813,up_in_disease,Ulcerative_colitis
BEST1,0.5918771390561895,0.044792795405259,up_in_disease,Ulcerative_colitis
BEX1,2.359378497766468,0.0006610302479669,up_in_disease,Ulcerative_colitis
BFSP1,-0.9723949398310164,0.0187709040168736,up_in_healthy,Ulcerative_colitis
BGLAP,-0.8563897716595791,0.0391489890837928,up_in_healthy,Ulcerative_colitis
BIK,1.049659101782445,0.0017374083367183,up_in_disease,Ulcerative_colitis
BIN3,0.6617258041532629,0.0019264317383228,up_in_disease,Ulcerative_colitis
BIRC5,1.3879087218818469,0.0013464327776869,up_in_disease,Ulcerative_colitis
BIVM-ERCC5,-0.6479005384543366,0.0336043479216013,up_in_healthy,Ulcerative_colitis
BLOC1S1,0.6302402062548244,0.0127548084810802,up_in_disease,Ulcerative_colitis
BLOC1S5-TXNDC5,1.8175283684167944,0.0034707245842506,up_in_disease,Ulcerative_colitis
BLVRB,0.9427396684113436,0.0048065935938079,up_in_disease,Ulcerative_colitis
BMP6,0.7380259989034444,0.0088677107766382,up_in_disease,Ulcerative_colitis
BMX,2.955001843500696,1.2151738775380836e-07,up_in_disease,Ulcerative_colitis
BNC2,-1.5781915319418656,0.0006399284956036,up_in_healthy,Ulcerative_colitis
BNIP2,0.9736859292044282,3.870240602176979e-06,up_in_disease,Ulcerative_colitis
BNIP3L,0.9998920983584896,0.000154194279798,up_in_disease,Ulcerative_colitis
BOK,-1.8960268875584387,0.0007971969552593,up_in_healthy,Ulcerative_colitis
BOLA1,-0.6109610056546585,0.0395667044633311,up_in_healthy,Ulcerative_colitis
BPGM,1.4661885603540907,0.000753868830495,up_in_disease,Ulcerative_colitis
BPI,3.152106958435927,1.7083115986730646e-05,up_in_disease,Ulcerative_colitis
BRF1,-0.6041597868343528,1.535355380360175e-07,up_in_healthy,Ulcerative_colitis
BRI3,1.0671654762214633,0.0001574950783699,up_in_disease,Ulcerative_colitis
BRICD5,-0.6280043585273233,0.0072210458458476,up_in_healthy,Ulcerative_colitis
BROX,0.646267237663423,8.007827673861289e-05,up_in_disease,Ulcerative_colitis
BRSK1,-0.9403061369957526,0.0098542105656213,up_in_healthy,Ulcerative_colitis
BRWD3,0.6734683399964368,0.0002465100204437,up_in_disease,Ulcerative_colitis
BSN,-0.6912320759683933,0.024129626989923,up_in_healthy,Ulcerative_colitis
BST1,1.3712177863791724,2.8132717747353296e-05,up_in_disease,Ulcerative_colitis
BTBD11,-0.6907275691608861,0.000807465422089,up_in_healthy,Ulcerative_colitis
BUB1,1.3283747612126775,0.0012742087103294,up_in_disease,Ulcerative_colitis
BUB1B,1.293894463348001,0.0052101155139667,up_in_disease,Ulcerative_colitis
BZRAP1,-1.8059731950250733,1.0805732203479979e-10,up_in_healthy,Ulcerative_colitis
C10orf54,0.6525164270467304,0.0108183799906756,up_in_disease,Ulcerative_colitis
C12orf42,-0.6781875850385732,0.0488613275849267,up_in_healthy,Ulcerative_colitis
C12orf57,-0.5878184622689673,0.0257722723424314,up_in_healthy,Ulcerative_colitis
C14orf80,-0.6830514710493288,0.0066447122729686,up_in_healthy,Ulcerative_colitis
C15orf62,-0.8563069801821933,0.0011463961355233,up_in_healthy,Ulcerative_colitis
C16orf72,0.8350772988438592,1.8378103449150483e-05,up_in_disease,Ulcerative_colitis
C17orf62,0.6438052893695695,0.0035248899667683,up_in_disease,Ulcerative_colitis
C18orf32,0.6986597447755085,6.327034748522309e-05,up_in_disease,Ulcerative_colitis
C19orf35,0.898388642458017,0.0041801373716962,up_in_disease,Ulcerative_colitis
C19orf38,0.9266122661904242,0.0004237847138583,up_in_disease,Ulcerative_colitis
C19orf57,-1.0571042613703403,0.0040714551232898,up_in_healthy,Ulcerative_colitis
C19orf71,-0.8294309605749339,0.0047116141811929,up_in_healthy,Ulcerative_colitis
C19orf84,-1.3970509986209982,0.0025845869099766,up_in_healthy,Ulcerative_colitis
C1D,0.7537474495047378,2.426078455512502e-06,up_in_disease,Ulcerative_colitis
C1GALT1,0.6771893005253147,0.0007624805036172,up_in_disease,Ulcerative_colitis
C1GALT1C1,0.5899088540696558,0.0002181352832166,up_in_disease,Ulcerative_colitis
C1QA,1.0742093814554985,0.0213879104073879,up_in_disease,Ulcerative_colitis
C1QB,1.219606937800756,0.0421501350365261,up_in_disease,Ulcerative_colitis
C1QC,1.3690920441996075,0.0304554958516228,up_in_disease,Ulcerative_colitis
C1QTNF1,-1.2562647942281928,0.0221204170409273,up_in_healthy,Ulcerative_colitis
C1RL,0.965612035870801,0.0002490212315256,up_in_disease,Ulcerative_colitis
C1orf106,2.025920183502088,0.0033605294368766,up_in_disease,Ulcerative_colitis
C1orf116,0.6946639883794555,0.0485811767849693,up_in_disease,Ulcerative_colitis
C1orf177,-1.8862285937371963,1.9458684611805596e-05,up_in_healthy,Ulcerative_colitis
C1orf21,-1.4914089581947227,1.293367929709482e-07,up_in_healthy,Ulcerative_colitis
C1orf226,1.9427550453583944,0.0019427522035288,up_in_disease,Ulcerative_colitis
C20orf24,1.112920049918968,0.0001164032024927,up_in_disease,Ulcerative_colitis
C21orf140,-0.9416412416362894,0.0074237153599772,up_in_healthy,Ulcerative_colitis
C21orf2,-0.5961143704723756,0.0081154891022116,up_in_healthy,Ulcerative_colitis
C21orf91,0.5979966394820235,0.000981965299938,up_in_disease,Ulcerative_colitis
C2orf81,-0.6336282168783959,0.0185961970233808,up_in_healthy,Ulcerative_colitis
C2orf88,1.1199840590970505,8.210769204821881e-05,up_in_disease,Ulcerative_colitis
C3AR1,0.9638965540294352,0.0048884405201044,up_in_disease,Ulcerative_colitis
C4BPA,3.55061233846032,1.915687251738021e-05,up_in_disease,Ulcerative_colitis
C4orf3,0.834018166615405,2.53298071258662e-05,up_in_disease,Ulcerative_colitis
C4orf32,0.6943318479975552,0.0015222270304873,up_in_disease,Ulcerative_colitis
C4orf50,-1.4361100855226905,0.0061763674170181,up_in_healthy,Ulcerative_colitis
C5AR1,0.8300316108564468,0.0010461330309094,up_in_disease,Ulcerative_colitis
C5orf15,0.6140007245369128,0.005877589318318,up_in_disease,Ulcerative_colitis
C5orf30,1.1640897016697114,0.0011245160291236,up_in_disease,Ulcerative_colitis
C5orf42,-0.7067765142911885,0.0006609516174561,up_in_healthy,Ulcerative_colitis
C5orf45,-0.71658748014703,0.0037695409364008,up_in_healthy,Ulcerative_colitis
C5orf63,-0.7955390495375153,0.0001917747111146,up_in_healthy,Ulcerative_colitis
C6orf229,0.9661146407647812,0.0276073393218418,up_in_disease,Ulcerative_colitis
C6orf25,0.8318980838621478,0.0107294240722467,up_in_disease,Ulcerative_colitis
C7orf60,0.8336569315362895,3.839537000793559e-06,up_in_disease,Ulcerative_colitis
C7orf73,0.9497293580675744,2.272892645624961e-06,up_in_disease,Ulcerative_colitis
C8G,-1.068381435778707,0.0166900297266374,up_in_healthy,Ulcerative_colitis
C8orf88,1.4329453679267825,0.0001297994913105,up_in_disease,Ulcerative_colitis
C9orf116,-1.271745577082233,0.0291703689611363,up_in_healthy,Ulcerative_colitis
C9orf142,-0.7131859157259858,0.0441995145490997,up_in_healthy,Ulcerative_colitis
C9orf172,-1.475720453766932,0.0001009978572214,up_in_healthy,Ulcerative_colitis
C9orf40,0.7759272909036268,0.00041797617334,up_in_disease,Ulcerative_colitis
C9orf72,0.9858141468369076,1.7108826991971024e-05,up_in_disease,Ulcerative_colitis
C9orf84,1.3047262923072092,0.007053010356628,up_in_disease,Ulcerative_colitis
C9orf89,1.1077912450082708,0.0001407692319055,up_in_disease,Ulcerative_colitis
CA1,3.2427671805317684,6.22685249592403e-05,up_in_disease,Ulcerative_colitis
CA11,-0.710862841702998,0.0011526283657805,up_in_healthy,Ulcerative_colitis
CA2,0.9074570336450496,0.0071078624643833,up_in_disease,Ulcerative_colitis
CA4,2.4034925108264065,1.0671204762336074e-05,up_in_disease,Ulcerative_colitis
CAB39,1.1257466900491386,1.022204138002605e-06,up_in_disease,Ulcerative_colitis
CACNA1C,-1.0999193769687323,0.0043373465770654,up_in_healthy,Ulcerative_colitis
CACNA1E,1.749420929677206,0.0021402640044163,up_in_disease,Ulcerative_colitis
CACNA1F,-0.7682865774412004,0.0090632262642992,up_in_healthy,Ulcerative_colitis
CACNA2D2,-1.8125760931894652,1.61733690795654e-07,up_in_healthy,Ulcerative_colitis
CACNB1,-0.7902212736265417,1.5414613108837207e-05,up_in_healthy,Ulcerative_colitis
CACNB2,-0.8542941961656298,0.0304135502588843,up_in_healthy,Ulcerative_colitis
CACNB3,-0.682795203415868,0.0091312807773606,up_in_healthy,Ulcerative_colitis
CACUL1,0.7194101227403121,9.88313427696162e-05,up_in_disease,Ulcerative_colitis
CALD1,1.644201386937621,6.235168427727453e-05,up_in_disease,Ulcerative_colitis
CALHM1,-0.8835752777630509,0.0139136530421437,up_in_healthy,Ulcerative_colitis
CAMKK2,0.921446910476748,0.0006058725558758,up_in_disease,Ulcerative_colitis
CAMP,1.8207816094061384,0.0004313713844756,up_in_disease,Ulcerative_colitis
CAND2,-1.0726510869332764,0.0052681059668355,up_in_healthy,Ulcerative_colitis
CAP1,0.7984291571284194,6.500083329750055e-05,up_in_disease,Ulcerative_colitis
CAPG,0.6595798706006263,0.0219930294824645,up_in_disease,Ulcerative_colitis
CAPN10,-0.6955431515241496,0.0004095213759688,up_in_healthy,Ulcerative_colitis
CAPN11,2.357647150937015,0.0012655490419552,up_in_disease,Ulcerative_colitis
CAPN12,-0.9041194912934056,0.0296319145326247,up_in_healthy,Ulcerative_colitis
CAPN15,-0.8311570840266161,0.0067577005059747,up_in_healthy,Ulcerative_colitis
CAPRIN2,-0.6351513500182927,0.0340098396359663,up_in_healthy,Ulcerative_colitis
CAPS,-0.6688406891174502,0.0004627460263229,up_in_healthy,Ulcerative_colitis
CAPZA1,0.9162916430765404,1.467462737306086e-05,up_in_disease,Ulcerative_colitis
CAPZA2,1.5129911715309752,8.766275112432197e-06,up_in_disease,Ulcerative_colitis
CARD11,-0.8519503434441993,0.0004302984754223,up_in_healthy,Ulcerative_colitis
CARD16,0.6983172891487996,0.0111841861870824,up_in_disease,Ulcerative_colitis
CARD6,1.3043064147110328,2.1339051115281723e-05,up_in_disease,Ulcerative_colitis
CARNS1,-1.1005448468668515,0.0002191217894606,up_in_healthy,Ulcerative_colitis
CASP4,0.7929618677618082,0.0023880510698404,up_in_disease,Ulcerative_colitis
CASP8AP2,-0.7323735084978988,0.0102583561189592,up_in_healthy,Ulcerative_colitis
CAT,0.7360706928040087,0.0050217010016329,up_in_disease,Ulcerative_colitis
CATSPER3,-0.981434485143794,0.0162005444297443,up_in_healthy,Ulcerative_colitis
CATSPERB,-0.8397558139088349,0.0145805942582423,up_in_healthy,Ulcerative_colitis
CBLB,-0.6272306800283839,0.0004734022258114,up_in_healthy,Ulcerative_colitis
CBLN3,-0.7054761068060273,0.0477239415317639,up_in_healthy,Ulcerative_colitis
CBS,1.5142545380151693,0.0270816444442831,up_in_disease,Ulcerative_colitis
CBWD5,0.676888312078343,0.0273995398140099,up_in_disease,Ulcerative_colitis
CCDC102A,-0.7380505124389832,0.010464669720242,up_in_healthy,Ulcerative_colitis
CCDC126,1.0560450033435556,4.014731608134502e-06,up_in_disease,Ulcerative_colitis
CCDC136,-0.7541248045642767,0.0007245941821269,up_in_healthy,Ulcerative_colitis
CCDC14,-0.6871591844809172,0.0100443018917563,up_in_healthy,Ulcerative_colitis
CCDC153,1.3307419011562758,0.0012859520309287,up_in_disease,Ulcerative_colitis
CCDC157,-0.633579207443144,0.0114392406851191,up_in_healthy,Ulcerative_colitis
CCDC42B,-1.5618935012095034,0.0259906719311009,up_in_healthy,Ulcerative_colitis
CCDC64,-0.7176414651549234,0.0019452019649581,up_in_healthy,Ulcerative_colitis
CCDC71L,1.116216214181854,9.06902933314667e-05,up_in_disease,Ulcerative_colitis
CCDC74A,-1.873633243876324,0.0233997461739725,up_in_healthy,Ulcerative_colitis
CCDC88C,-0.6673362362522837,9.213131304677432e-05,up_in_healthy,Ulcerative_colitis
CCL14,-2.558985168077341,0.0037921130177646,up_in_healthy,Ulcerative_colitis
CCL20,-3.159377131646216,0.0060046569101292,up_in_healthy,Ulcerative_colitis
CCL3,-1.292752459353063,2.200754196369877e-06,up_in_healthy,Ulcerative_colitis
